ID,place,total review,review,review_tokens,sentiment_raw,stars,sentiment,city,lat,lng,types,rating
3073,Chitwan National Park, 31 reviews,"Great national park of Nepal.I enjoyed so  much there.I saw one horn Rhyno ,Deer ,Crocodile,Kingfishers and many more animals during safari.I highly recommend Chitwan National Park.","['great', 'national', 'park', 'enjoyed', 'much', 'saw', 'horn', 'rhyno', 'deer', 'crocodile', 'kingfishers', 'many', 'animals', 'safari', 'highly', 'recommend', 'chitwan', 'national', 'park']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3074,Chitwan National Park, 301 reviews,"Beautiful forest ranging from grassland to hill forest ecosystem.
This forest is popular for its RHINO population!  Bengal tiger, elephants,  beer,Gharial-can make your day unforgettable!! …","['forest', 'ranging', 'grassland', 'hill', 'forest', 'ecosystem', 'forest', 'popular', 'rhino', 'population', 'bengal', 'tiger', 'elephants', 'beer', 'gharial', 'make', 'day', 'unforgettable']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3075,Chitwan National Park, 364 reviews,"#Gherial older than Dinasaur to one horned Gainda, Rhino, to Royal Bengal Tiger to Wild Elephants to Crocodile etc. important and crucial part of human life are still here with a mission to future …","['gherial', 'older', 'dinasaur', 'horned', 'gainda', 'rhino', 'royal', 'bengal', 'tiger', 'wild', 'elephants', 'crocodile', 'etc', 'important', 'crucial', 'part', 'human', 'life', 'still', 'mission', 'future']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3076,Chitwan National Park, 157 reviews,"Loved the natural beauty and the beautiful animals.
The boat trip was a cherishing one.
The Elephant Shower at the end just made my day","['loved', 'natural', 'beauty', 'animals', 'boat', 'trip', 'cherishing', 'elephant', 'shower', 'end', 'made', 'day']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3077,Chitwan National Park,6 reviews,Had a fantastic few days at Chitwan. Stayed just outside the park at the Sapana village lodge which is ethical tourism to the max as well a haven of tranquility. The lodge guide Suman was beyond amazing. Managed to help us see great …,"['fantastic', 'days', 'chitwan', 'stayed', 'outside', 'park', 'sapana', 'village', 'lodge', 'ethical', 'tourism', 'max', 'well', 'tranquility', 'lodge', 'guide', 'suman', 'beyond', 'managed', 'help', 'us', 'great']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3078,Chitwan National Park, 11 reviews,"time and money westage. jungle is good but no lot of animals you have to seen there. local recidencials are totally frauding about jungle that there are lot of animals to see there. like tiger,jungli hati, leopard, exectra,exectra. only some  kunki elephants and  two rhinos you have to see there.","['time', 'money', 'westage', 'jungle', 'lot', 'animals', 'seen', 'local', 'recidencials', 'totally', 'frauding', 'jungle', 'lot', 'animals', 'like', 'tiger', 'jungli', 'hati', 'leopard', 'exectra', 'exectra', 'kunki', 'elephants', 'two', 'rhinos']",3 stars,3,neutral,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3079,Chitwan National Park, 28 reviews,Fantastic day in there . Wonderful memories for me,"['fantastic', 'day', 'wonderful', 'memories']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3080,Chitwan National Park,9 reviews,I saw rhinoceros and gharials there. Wonderful experience. I also picked up ticks. Make sure to get someone to check your scalp after being in the forest!,"['saw', 'rhinoceros', 'gharials', 'wonderful', 'experience', 'picked', 'ticks', 'make', 'sure', 'get', 'someone', 'check', 'scalp', 'forest']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3081,Chitwan National Park,11 reviews,Its great for wildlife lovers. If you go there please dont do jeep safari its useless. Do elephant ride instead.,"['great', 'wildlife', 'lovers', 'go', 'please', 'dont', 'jeep', 'safari', 'useless', 'elephant', 'ride', 'instead']",2 stars,2,negative,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3082,Chitwan National Park, 34 reviews,Place for Nature & Wild Animals Adventure,"['nature', 'wild', 'animals', 'adventure']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3083,Chitwan National Park, 63 reviews,"Its an awesome and famous tourist destination of Nepal.  A wild diversity of animal and plant can be found. Its three hour drive from pokhara and approximately five hours from kathmandu. Jungle safari, cycling, sightseeing and tharu …","['awesome', 'famous', 'tourist', 'destination', 'wild', 'diversity', 'animal', 'plant', 'found', 'three', 'hour', 'drive', 'pokhara', 'approximately', 'five', 'hours', 'kathmandu', 'jungle', 'safari', 'cycling', 'sightseeing', 'tharu']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3084,Chitwan National Park,3 reviews,"it is the main tourist place of nepal.you can see so many speces of animals birds and insects. You can also get jungle safari here and you can enjoy here the chaudhari community,religion,festival ,food and there warm welcome environment .","['main', 'tourist', 'many', 'speces', 'animals', 'birds', 'insects', 'get', 'jungle', 'safari', 'enjoy', 'chaudhari', 'community', 'religion', 'festival', 'food', 'warm', 'welcome', 'environment']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3085,Chitwan National Park,2 reviews,My house is near chitwan national park so i feel proud to stay here with natural scenery every morning 🌄,"['house', 'near', 'chitwan', 'national', 'park', 'feel', 'proud', 'stay', 'natural', 'scenery', 'every', 'morning']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3086,Chitwan National Park, 81 reviews,What an amazing park.  I highly recommend you explore on foot.  Stay away from the elephant safari as it's a little hard to stomach the way they treat the elephants there.,"['park', 'highly', 'recommend', 'explore', 'foot', 'stay', 'away', 'elephant', 'safari', 'little', 'hard', 'stomach', 'way', 'treat', 'elephants']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3087,Chitwan National Park, 4 reviews,"Shanta Ghar A Rustic Guest House Surrounding by Chitwan National park,Prasa wildlife Reasurve and Valmiki Tiger Reserve. …","['shanta', 'ghar', 'rustic', 'guest', 'house', 'surrounding', 'chitwan', 'national', 'park', 'prasa', 'wildlife', 'reasurve', 'valmiki', 'tiger', 'reserve']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3088,Chitwan National Park,58 reviews,A distinct experience of jungle safari....,"['distinct', 'experience', 'jungle', 'safari', '....']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3089,Chitwan National Park, 24 reviews,"Such a good place to visit.
Elephant riding ,Jeep safari , various dance about tharu culture , luxurious hotels , are  main thing to get satisfied.","['elephant', 'riding', 'jeep', 'safari', 'various', 'dance', 'tharu', 'culture', 'luxurious', 'hotels', 'main', 'thing', 'get', 'satisfied']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3090,Chitwan National Park,4 reviews,"Full of Jungle adventure
Elephant safari
Boating …","['full', 'jungle', 'adventure', 'elephant', 'safari', 'boating']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3091,Chitwan National Park, 48 reviews,One of the most visited place in chitwan.,"['visited', 'chitwan']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3092,Chitwan National Park, 176 reviews,Chitwan national parks in one of the best place to observe wildlife scene of Nepal. You can find varieties of wildlife in here. Located in terai region of Nepal this place has an amazing environment. You can also observe tharu culture in here.,"['chitwan', 'national', 'parks', 'observe', 'wildlife', 'scene', 'find', 'varieties', 'wildlife', 'located', 'terai', 'region', 'environment', 'observe', 'tharu', 'culture']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3093,Chitwan National Park,11 reviews,National park with great safaris and adventure..... many of the species are preserved and protected... one horn rhino is mainly preserve as it is one of the en_dangerous animal,"['national', 'park', 'great', 'safaris', 'adventure', '.....', 'many', 'species', 'preserved', 'protected', '...', 'horn', 'rhino', 'mainly', 'preserve', 'en', 'dangerous', 'animal']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3094,Chitwan National Park,31 reviews,"Crocodile nursery was very interesting. When we drove into the park, we saw 4 rhinos, 2 samba deer fighting and loads of deer in 2 1/2 hrs. Unlucky? Poor guide? Is that how it is?","['crocodile', 'nursery', 'interesting', 'drove', 'park', 'saw', 'rhinos', 'samba', 'deer', 'fighting', 'loads', 'deer', 'hrs', 'unlucky', 'poor', 'guide']",2 stars,2,negative,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3095,Chitwan National Park, 53 reviews,"Its safe, quiet and a nice feeling i get whenever i visit this place. I'd love to go there quite often.","['safe', 'quiet', 'feeling', 'get', 'whenever', 'love', 'go', 'quite', 'often']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3096,Chitwan National Park, 4 reviews,Good Place to Visit Being a Tourist....,"['tourist', '....']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3097,Chitwan National Park, 23 reviews,"The Chitwan National Park (CNP) is a world heritage property, and it also contains a Ramsar Site – Beeshazari Tal in its buffer zone. The CNP has a history of over 3 decades in park management and a rich experience in resolving conflicts …","['chitwan', 'national', 'park', 'cnp', 'heritage', 'property', 'contains', 'ramsar', 'beeshazari', 'tal', 'buffer', 'zone', 'cnp', 'history', 'decades', 'park', 'management', 'rich', 'experience', 'resolving', 'conflicts']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3098,Chitwan National Park, 7 reviews,"Very nice tourism place in Nepal.
Traditional hospitality for the tourist and the natural beauties of flora and fauna and one of the beautiful national park of Nepal.","['tourism', 'traditional', 'hospitality', 'tourist', 'natural', 'beauties', 'flora', 'fauna', 'national', 'park']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3099,Chitwan National Park,178 reviews,"Nice place..i was visit...
Chitwan National Park is a preserved area in the Terai Lowlands of south-central Nepal, known for its biodiversity. Its dense forests and grassy plains are home …","['..', '...', 'chitwan', 'national', 'park', 'preserved', 'area', 'terai', 'lowlands', 'south', 'central', 'known', 'biodiversity', 'dense', 'forests', 'grassy', 'plains', 'home']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3100,Chitwan National Park, 96 reviews,The oldest national park of nepal which is home to one horned rhino and bengal tiger among other species like bengal florican and  many herbs. Earlier used to serve as a hunting reserve of nepalese royalty and ranas but now an insitu …,"['oldest', 'national', 'park', 'home', 'horned', 'rhino', 'bengal', 'tiger', 'among', 'species', 'like', 'bengal', 'florican', 'many', 'herbs', 'earlier', 'used', 'serve', 'hunting', 'reserve', 'nepalese', 'royalty', 'ranas', 'insitu']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3101,Chitwan National Park, 215 reviews,"Good Tour, few animals spoted","['tour', 'animals', 'spoted']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3102,Chitwan National Park,1 review,Good place chetwan nepal and hotel bharahi jungal loge varey varey good,"['chetwan', 'hotel', 'bharahi', 'jungal', 'loge', 'varey', 'varey']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3103,Chitwan National Park, 110 reviews,Chitwan National Park (Nepali: चितवन राष्ट्रिय निकुञ्ज) is the first national park in Nepal. It was established in 1973 and granted the status of a World Heritage Site in 1984. It covers an area of 952.63 km2 (367.81 sq mi) and is located …,"['chitwan', 'national', 'park', 'nepali', 'first', 'national', 'park', 'established', '1973', 'granted', 'status', 'heritage', '1984', 'covers', 'area', '952.63', 'km2', '367.81', 'sq', 'mi', 'located']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3104,Chitwan National Park, 17 reviews,"One horn rhino's home by the way. Beauty queen of nature, variety of species 🍄 🌿. Local guides are best to visit unexplore place here where you can make you peace.","['horn', 'rhino', 'home', 'way', 'beauty', 'queen', 'nature', 'variety', 'species', 'local', 'guides', 'unexplore', 'make', 'peace']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3105,Chitwan National Park, 20 reviews,Experience the wild. One can have elephant safari or jeep-safari. Don’t forget to visit Elephant and Gharial breeding center. Hotels are quite expensive though.,"['experience', 'wild', 'elephant', 'safari', 'jeep', 'safari', 'forget', 'elephant', 'gharial', 'breeding', 'center', 'hotels', 'quite', 'expensive', 'though']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3106,Chitwan National Park, 63 reviews,Such a beautiful place!,[],5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3107,Chitwan National Park, 85 reviews,"One great place to enjoy the nature,
A little risk, a little fun, a little thrill and lot more adventure with great focus to make.","['great', 'enjoy', 'nature', 'little', 'risk', 'little', 'fun', 'little', 'thrill', 'lot', 'adventure', 'great', 'focus', 'make']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3108,Chitwan National Park, 13 reviews,"The Chitwan National Park (CNP) is a world heritage property, and it also contains a Ramsar Site – Beeshazari Tal in its buffer zone. The CNP has a history of over 3 decades in park management and a rich experience in resolving conflicts …","['chitwan', 'national', 'park', 'cnp', 'heritage', 'property', 'contains', 'ramsar', 'beeshazari', 'tal', 'buffer', 'zone', 'cnp', 'history', 'decades', 'park', 'management', 'rich', 'experience', 'resolving', 'conflicts']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3109,Chitwan National Park, 121 reviews,The park is a habitat to various wild animals both rare and common. One can see rare one-horned rhino as well. The tourists take elephant riding to take a round in the forest.,"['park', 'habitat', 'various', 'wild', 'animals', 'rare', 'common', 'rare', 'horned', 'rhino', 'well', 'tourists', 'take', 'elephant', 'riding', 'take', 'round', 'forest']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3110,Chitwan National Park, 509 reviews,Established 1976 A.D. one of the oldest national park in Nepal.  Area 768 sqkm located Parsha Nawalparashi and Chitwan 1984 A. D world heritage site UNSCO. 350 spices of the bird we see here. Different kinds of mamel we found here one horne …,"['established', '1976', 'oldest', 'national', 'park', 'area', '768', 'sqkm', 'located', 'parsha', 'nawalparashi', 'chitwan', '1984', 'heritage', 'unsco', '350', 'spices', 'bird', 'different', 'kinds', 'mamel', 'found', 'horne']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3111,Chitwan National Park, 13 reviews,चितवन राष्ट्रिय निकुञ्ज) is the first national park in Nepal. It was established in 1973 and granted the status of a World Heritage Site in 1984. It covers an area of 952.63 km2 (367.81 sq mi) and is located in the subtropical Inner Terai …,"['first', 'national', 'park', 'established', '1973', 'granted', 'status', 'heritage', '1984', 'covers', 'area', '952.63', 'km2', '367.81', 'sq', 'mi', 'located', 'subtropical', 'inner', 'terai']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3112,Chitwan National Park, 834 reviews,"It is Nepal's first UNESCO recorded site, Chitwan natioal park have over 500specis of birds, park have Royal Bangal Tiger,Wild Elephant and other rare and extinct mammals, we are proud to have such kind of park in nepal","['first', 'unesco', 'recorded', 'chitwan', 'natioal', 'park', '500specis', 'birds', 'park', 'royal', 'bangal', 'tiger', 'wild', 'elephant', 'rare', 'extinct', 'mammals', 'proud', 'kind', 'park']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3113,Chitwan National Park, 22 reviews,It is a historic place full of adventure and is one of the place inlisted in World Heritage Sites. The place is more popular for jungle safari and wild adventures.,"['historic', 'full', 'adventure', 'inlisted', 'heritage', 'sites', 'popular', 'jungle', 'safari', 'wild', 'adventures']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3114,Chitwan National Park, 174 reviews,Explore jungle Safaris & wildlife.,"['explore', 'jungle', 'safaris', 'wildlife']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3115,Chitwan National Park, 199 reviews,Beautiful nature.. rare species like 1horned rhino  bengal tiger and many other animals found.. Really loved visiting this  World heritage site,"['nature', '..', 'rare', 'species', 'like', '1horned', 'rhino', 'bengal', 'tiger', 'many', 'animals', 'found', '..', 'really', 'loved', 'visiting', 'heritage']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3116,Chitwan National Park, 57 reviews,Best time to visit Chitwan National Park is April. Although rhino n tiger were elusive. In all was a fun filled trip to the park.,"['time', 'chitwan', 'national', 'park', 'april', 'although', 'rhino', 'tiger', 'elusive', 'fun', 'filled', 'trip', 'park']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3117,Chitwan National Park,3 reviews,"I found the another beautiful world inside the national park. We observed different wild animals, and birds..it was awesome experience for me","['found', 'another', 'inside', 'national', 'park', 'observed', 'different', 'wild', 'animals', 'birds', '..', 'awesome', 'experience']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3118,Chitwan National Park,2 reviews,A good place to learn about animals and a very much caring place of tiger if any tiger will kill any of their domestic animals they will kill the tiger how much they see but here I saw one tiger killed a goat and the local people gave more goats to eat by making a safety bar,"['learn', 'animals', 'much', 'caring', 'tiger', 'tiger', 'kill', 'domestic', 'animals', 'kill', 'tiger', 'much', 'saw', 'tiger', 'killed', 'goat', 'local', 'people', 'gave', 'goats', 'eat', 'making', 'safety', 'bar']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3119,Chitwan National Park,1 review,"It was the most intresting tourism centre where thousands of internal as well as external tourists came here tobsee the beauty of nature , wildlife etc.... And to have a fun with family at internationally reputed hotels and restaurants.","['intresting', 'tourism', 'centre', 'thousands', 'internal', 'well', 'external', 'tourists', 'came', 'tobsee', 'beauty', 'nature', 'wildlife', 'etc', '....', 'fun', 'family', 'internationally', 'reputed', 'hotels', 'restaurants']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3120,Chitwan National Park, 4 reviews,"First and old national park of nepal. Est.1973AD.  area 972 sq.Km
You can  enjoyful with friends and family ....
एक सिङे गैंडा र सफारी यहाँ को आकर्षक । …","['first', 'old', 'national', 'park', 'est.1973', 'ad', 'area', '972', 'sq', 'km', 'enjoyful', 'friends', 'family', '....']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3121,Chitwan National Park, 57 reviews,Wonderful to see the animals specially the one horned 🦏 rhinosaurus....I recommend to visit these places if have come nepal,"['wonderful', 'animals', 'specially', 'horned', 'rhinosaurus', '....', 'recommend', 'places', 'come']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3122,Chitwan National Park, 177 reviews,5*s BUT BUT BUT PLEASE CHECK YOUR BODY EVERY 2 HOURS FOR TICKS - Lyme disease - we got it there!!! and now see other reports of people having it there ... best advice check your body in full every 2 hours ... because lyme transfer needs at …,"['please', 'check', 'body', 'every', 'hours', 'ticks', 'lyme', 'disease', 'got', 'reports', 'people', '...', 'advice', 'check', 'body', 'full', 'every', 'hours', '...', 'lyme', 'transfer', 'needs']",3 stars,3,neutral,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3123,Chitwan National Park, 50 reviews,"It is one of the famous park in which we can do so much adventures like elephant riding, looks different kind of animals etc.","['famous', 'park', 'much', 'adventures', 'like', 'elephant', 'riding', 'looks', 'different', 'kind', 'animals', 'etc']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3124,Chitwan National Park, 5 reviews,#enjoyment,['enjoyment'],5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3125,Chitwan National Park,9 reviews,I liked Chitwan National Park very much.... It was very very much fun visiting there.... I loved the place and the beauty of that place... You can see various types of birds and animals there and also some beautiful lakes It's like a Must Visit place,"['liked', 'chitwan', 'national', 'park', 'much', '....', 'much', 'fun', 'visiting', '....', 'loved', 'beauty', '...', 'various', 'types', 'birds', 'animals', 'lakes', 'like', 'must']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3126,Chitwan National Park, 47 reviews,Yes it is a worth place to visit . It is a park which has heavy human involvement. Heavy plastic pollution . Needs to be saved . The Locals should make sure that this national park survives for future generations to come .,"['yes', 'worth', 'park', 'heavy', 'human', 'involvement', 'heavy', 'plastic', 'pollution', 'needs', 'saved', 'locals', 'make', 'sure', 'national', 'park', 'survives', 'future', 'generations', 'come']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3127,Chitwan National Park,539 reviews,Elephant Safari was difficult than I thought,"['elephant', 'safari', 'difficult', 'thought']",3 stars,3,neutral,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3128,Chitwan National Park, 141 reviews,Good place if anyone seeks for nature..,"['anyone', 'seeks', 'nature', '..']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3129,Chitwan National Park, 2 reviews,"Chitwan NP is very Adventurous place. We can see Elephant, Deer, One Horn Rhino, etc. In Chitwan NP There's Hotel Facilities also. We can see cultural dance of Tharu People.Chitwan NP secenery thrilled us very much.","['chitwan', 'np', 'adventurous', 'elephant', 'deer', 'horn', 'rhino', 'etc', 'chitwan', 'np', 'hotel', 'facilities', 'cultural', 'dance', 'tharu', 'people', 'chitwan', 'np', 'secenery', 'thrilled', 'us', 'much']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3130,Chitwan National Park, 15 reviews,"Beautiful landscapes and friendly people.In just one single jeep safari tour we spotted crocodiles,gaur,deers,rhinos,elephants,marabu and plenty of birds.","['landscapes', 'friendly', 'people', 'single', 'jeep', 'safari', 'tour', 'spotted', 'crocodiles', 'gaur', 'deers', 'rhinos', 'elephants', 'marabu', 'plenty', 'birds']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3131,Chitwan National Park, 29 reviews,One of the natonal heritage of our country. The atmosphere is also nice.Not very hot not cold. You should visit national park if you come to nepal.,"['natonal', 'heritage', 'country', 'atmosphere', 'hot', 'cold', 'national', 'park', 'come']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3132,Chitwan National Park, 21 reviews,I fell lots of relax their because their is a good environment of chill on the contary their I also see a rare animal onehorne rhino similarly rare plant like funa,"['fell', 'lots', 'relax', 'environment', 'chill', 'contary', 'rare', 'animal', 'onehorne', 'rhino', 'similarly', 'rare', 'plant', 'like', 'funa']",3 stars,3,neutral,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3133,Chitwan National Park, 4 reviews,Wonderful wildlife watching,"['wonderful', 'wildlife', 'watching']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3134,Chitwan National Park,6 reviews,"a place everyone should visit once a year, sight seeing and elephant riding is the best way to reduce your daily stree and enjoy the nature.","['everyone', 'year', 'sight', 'seeing', 'elephant', 'riding', 'way', 'reduce', 'daily', 'stree', 'enjoy', 'nature']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3135,Chitwan National Park, 12 reviews,"Chitwan National Park is a preserved area in the Terai Lowlands of south-central Nepal, known for its biodiversity. Its dense forests and grassy plains are home to rare mammals like one-horned rhinos and Bengal tigers. The park shelters numerous bird species, including the giant hornbill","['chitwan', 'national', 'park', 'preserved', 'area', 'terai', 'lowlands', 'south', 'central', 'known', 'biodiversity', 'dense', 'forests', 'grassy', 'plains', 'home', 'rare', 'mammals', 'like', 'horned', 'rhinos', 'bengal', 'tigers', 'park', 'shelters', 'numerous', 'bird', 'species', 'including', 'giant', 'hornbill']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3136,Chitwan National Park,6 reviews,"It's an outstanding place of full and natural entertainment. You can see a unicorn, the elephants with tusk, peacock, deers, and more. #jungletravel #elephantride  #canoeing #raptiriver #wholenightjunglestay","['outstanding', 'full', 'natural', 'entertainment', 'unicorn', 'elephants', 'tusk', 'peacock', 'deers', 'jungletravel', 'elephantride', 'canoeing', 'raptiriver', 'wholenightjunglestay']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3137,Chitwan National Park, 26 reviews,Wonderful jungle Safari and cycling.,"['wonderful', 'jungle', 'safari', 'cycling']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3138,Chitwan National Park, 70 reviews,"my borthplace chitwan,madi very beautiful place","['borthplace', 'chitwan', 'madi']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3139,Chitwan National Park, 224 reviews,An hour's ride on elephant is fun and good. 2 hours on elephant is self torture. Can see rhinos and deers. Good experience.,"['hour', 'ride', 'elephant', 'fun', 'hours', 'elephant', 'self', 'torture', 'rhinos', 'deers', 'experience']",4 stars,4,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3140,Chitwan National Park,1 review,Chitwan is one of the best places to visit in Nepal. If your an adventurous traveller like myself I ashore you its an amazing place to visit. have fun and have a adventure,"['chitwan', 'places', 'adventurous', 'traveller', 'like', 'ashore', 'fun', 'adventure']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3141,Chitwan National Park, 37 reviews,"It was a rainy day and the visit on autumn could have been great but we enjoyed jeep Safari and saw elephant, rhino, deer, chital, danfe, bandel etc.","['rainy', 'day', 'autumn', 'could', 'great', 'enjoyed', 'jeep', 'safari', 'saw', 'elephant', 'rhino', 'deer', 'chital', 'danfe', 'bandel', 'etc']",3 stars,3,neutral,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
3142,Chitwan National Park, 90 reviews,"Chitwan National Park covers an area of 932 square kilometres (360 sq mi). Established in 1973, it is the oldest national park of Nepal. It was granted the status of a World Heritage Site in 1984. It is located in Chitwan, one of the Inner …","['chitwan', 'national', 'park', 'covers', 'area', '932', 'square', 'kilometres', '360', 'sq', 'mi', 'established', '1973', 'oldest', 'national', 'park', 'granted', 'status', 'heritage', '1984', 'located', 'chitwan', 'inner']",5 stars,5,positive,,27.519285,84.31353179999999,"tourist_attraction,park,point_of_interest,establishment",4.4
